CustomerID,CustomerName,City,Country
159,Customer_159,Cairo,Egypt
160,Customer_160,alexandria,Egypt
161,Customer_161,alexandria,Egypt
162,Customer_162,Cairo,Egypt
163,Customer_163,alexandria,Egypt
164,Customer_164,Alexandria,Egypt
165,Customer_165, Cairo ,Egypt
166,Customer_166,alexandria,Egypt
167,Customer_167, Cairo ,Egypt
168,Customer_168,Cairo,Egypt
169,Customer_169, Cairo ,Egypt
170,Customer_170,Giza,Egypt
171,Customer_171,cairo,Egypt
172,Customer_172,Giza,Egypt
173,Customer_173,Cairo,Egypt
174,Customer_174,alexandria,Egypt
175,Customer_175,alexandria,Egypt
176,Customer_176, Cairo ,Egypt
177,Customer_177,Alexandria,Egypt
178,Customer_178,cairo,Egypt
179,Customer_179,Alexandria,Egypt
180,Customer_180,Cairo,Egypt
181,Customer_181,alexandria,Egypt
182,Customer_182, Cairo ,Egypt
183,Customer_183,alexandria,Egypt
184,Customer_184,Alexandria,Egypt
185,Customer_185,Alexandria,Egypt
186,Customer_186,cairo,Egypt
187,Customer_187,cairo,Egypt
188,Customer_188, Cairo ,Egypt
189,Customer_189,cairo,Egypt
190,Customer_190,Alexandria,Egypt
191,Customer_191,Alexandria,Egypt
192,Customer_192,Cairo,Egypt
193,Customer_193,Alexandria,Egypt
194,Customer_194, Cairo ,Egypt
195,Customer_195,Giza,Egypt
196,Customer_196,Cairo,Egypt
197,Customer_197,Cairo,Egypt
198,Customer_198, Cairo ,Egypt
199,Customer_199, Cairo ,Egypt
200,Customer_200,cairo,Egypt
201,Customer_201,Cairo,Egypt
202,Customer_202,cairo,Egypt
203,Customer_203,Alexandria,Egypt
204,Customer_204,Cairo,Egypt
205,Customer_205,Cairo,Egypt
206,Customer_206,alexandria,Egypt
207,Customer_207,Giza,Egypt
208,Customer_208,Cairo,Egypt
209,Customer_209,Alexandria,Egypt
210,Customer_210,cairo,Egypt
211,Customer_211,cairo,Egypt
212,Customer_212,alexandria,Egypt
213,Customer_213,Giza,Egypt
214,Customer_214,Alexandria,Egypt
215,Customer_215,cairo,Egypt
216,Customer_216, Cairo ,Egypt
217,Customer_217,Alexandria,Egypt
218,Customer_218,Alexandria,Egypt
219,Customer_219,Giza,Egypt
220,Customer_220,cairo,Egypt
221,Customer_221,Alexandria,Egypt
222,Customer_222,alexandria,Egypt
223,Customer_223,alexandria,Egypt
224,Customer_224,cairo,Egypt
225,Customer_225,alexandria,Egypt
226,Customer_226, Cairo ,Egypt
227,Customer_227,Giza,Egypt
228,Customer_228,alexandria,Egypt
229,Customer_229,alexandria,Egypt
230,Customer_230, Cairo ,Egypt
231,Customer_231,Giza,Egypt
232,Customer_232,Alexandria,Egypt
233,Customer_233,Giza,Egypt
234,Customer_234,Cairo,Egypt
235,Customer_235,cairo,Egypt
236,Customer_236,cairo,Egypt
237,Customer_237,Cairo,Egypt
238,Customer_238, Cairo ,Egypt
239,Customer_239,Cairo,Egypt
240,Customer_240,Alexandria,Egypt
241,Customer_241,Alexandria,Egypt
242,Customer_242,cairo,Egypt
243,Customer_243,Alexandria,Egypt
244,Customer_244,cairo,Egypt
245,Customer_245,Cairo,Egypt
246,Customer_246,Cairo,Egypt
247,Customer_247,alexandria,Egypt
248,Customer_248,alexandria,Egypt
249,Customer_249,Cairo,Egypt
250,Customer_250,cairo,Egypt
251,Customer_251,Cairo,Egypt
252,Customer_252,Cairo,Egypt
253,Customer_253, Cairo ,Egypt
254,Customer_254,Cairo,Egypt
255,Customer_255,Alexandria,Egypt
256,Customer_256,cairo,Egypt
257,Customer_257, Cairo ,Egypt
258,Customer_258,alexandria,Egypt
259,Customer_259,Giza,Egypt
260,Customer_260,cairo,Egypt
261,Customer_261,Alexandria,Egypt
262,Customer_262,cairo,Egypt
263,Customer_263,alexandria,Egypt
264,Customer_264,Alexandria,Egypt
265,Customer_265,Alexandria,Egypt
266,Customer_266,Giza,Egypt
267,Customer_267,cairo,Egypt
268,Customer_268,Giza,Egypt
269,Customer_269,Giza,Egypt
270,Customer_270,cairo,Egypt
271,Customer_271,Cairo,Egypt
272,Customer_272,Cairo,Egypt
273,Customer_273,alexandria,Egypt
274,Customer_274,Giza,Egypt
275,Customer_275, Cairo ,Egypt
276,Customer_276,Giza,Egypt
277,Customer_277,Giza,Egypt
278,Customer_278,Giza,Egypt
279,Customer_279,alexandria,Egypt
280,Customer_280,Cairo,Egypt
281,Customer_281,alexandria,Egypt
282,Customer_282,alexandria,Egypt
283,Customer_283,alexandria,Egypt
284,Customer_284,Cairo,Egypt
285,Customer_285,Cairo,Egypt
286,Customer_286,Giza,Egypt
287,Customer_287,alexandria,Egypt
288,Customer_288, Cairo ,Egypt
289,Customer_289,Cairo,Egypt
290,Customer_290,cairo,Egypt
291,Customer_291,cairo,Egypt
292,Customer_292,cairo,Egypt
293,Customer_293,Alexandria,Egypt
294,Customer_294,Giza,Egypt
295,Customer_295,cairo,Egypt
296,Customer_296,Giza,Egypt
297,Customer_297,cairo,Egypt
298,Customer_298, Cairo ,Egypt
299,Customer_299,Giza,Egypt
300,Customer_300,cairo,Egypt
301,Customer_301,Cairo,Egypt
302,Customer_302,Giza,Egypt
303,Customer_303,Alexandria,Egypt
304,Customer_304,Cairo,Egypt
305,Customer_305,Cairo,Egypt
306,Customer_306,alexandria,Egypt
307,Customer_307,Alexandria,Egypt
308,Customer_308,Cairo,Egypt
309,Customer_309,Cairo,Egypt
310,Customer_310,cairo,Egypt
311,Customer_311,cairo,Egypt
312,Customer_312,Giza,Egypt
313,Customer_313,Giza,Egypt
314,Customer_314,Giza,Egypt
315,Customer_315,cairo,Egypt
316,Customer_316,Giza,Egypt
317,Customer_317,Cairo,Egypt
318,Customer_318,cairo,Egypt
319,Customer_319,Giza,Egypt
320,Customer_320,Cairo,Egypt
321,Customer_321,Giza,Egypt
322,Customer_322, Cairo ,Egypt
323,Customer_323,Giza,Egypt
324,Customer_324, Cairo ,Egypt
325,Customer_325,Giza,Egypt
326,Customer_326,alexandria,Egypt
327,Customer_327,alexandria,Egypt
328,Customer_328,Alexandria,Egypt
329,Customer_329,alexandria,Egypt
330,Customer_330,alexandria,Egypt
331,Customer_331,Giza,Egypt
332,Customer_332,cairo,Egypt
333,Customer_333,cairo,Egypt
334,Customer_334, Cairo ,Egypt
335,Customer_335,cairo,Egypt
336,Customer_336,Cairo,Egypt
337,Customer_337,Alexandria,Egypt
338,Customer_338,alexandria,Egypt
339,Customer_339,Alexandria,Egypt
340,Customer_340,Cairo,Egypt
341,Customer_341,alexandria,Egypt
342,Customer_342, Cairo ,Egypt
343,Customer_343,Cairo,Egypt
344,Customer_344,Cairo,Egypt
345,Customer_345,Alexandria,Egypt
346,Customer_346,Giza,Egypt
347,Customer_347,Alexandria,Egypt
348,Customer_348,Alexandria,Egypt
349,Customer_349,cairo,Egypt
350,Customer_350,Cairo,Egypt
351,Customer_351,Alexandria,Egypt
352,Customer_352,Cairo,Egypt
353,Customer_353,cairo,Egypt
354,Customer_354,Cairo,Egypt
355,Customer_355,Alexandria,Egypt
356,Customer_356,Cairo,Egypt
357,Customer_357,alexandria,Egypt
358,Customer_358,cairo,Egypt
359,Customer_359,Giza,Egypt
360,Customer_360,Cairo,Egypt
361,Customer_361,Alexandria,Egypt
362,Customer_362,cairo,Egypt
363,Customer_363,Alexandria,Egypt
364,Customer_364,Alexandria,Egypt
365,Customer_365,Cairo,Egypt
366,Customer_366,Alexandria,Egypt
367,Customer_367,Cairo,Egypt
368,Customer_368,Giza,Egypt
369,Customer_369,alexandria,Egypt
370,Customer_370,Alexandria,Egypt
371,Customer_371,Alexandria,Egypt
372,Customer_372,Alexandria,Egypt
373,Customer_373, Cairo ,Egypt
374,Customer_374, Cairo ,Egypt
375,Customer_375,cairo,Egypt
376,Customer_376,alexandria,Egypt
377,Customer_377,alexandria,Egypt
378,Customer_378, Cairo ,Egypt
379,Customer_379,cairo,Egypt
380,Customer_380, Cairo ,Egypt
381,Customer_381,Giza,Egypt
382,Customer_382,cairo,Egypt
383,Customer_383,alexandria,Egypt
384,Customer_384,alexandria,Egypt
385,Customer_385, Cairo ,Egypt
386,Customer_386,Giza,Egypt
387,Customer_387, Cairo ,Egypt
388,Customer_388,Cairo,Egypt
389,Customer_389,Cairo,Egypt
390,Customer_390,Giza,Egypt
391,Customer_391,Alexandria,Egypt
392,Customer_392,Alexandria,Egypt
393,Customer_393,Cairo,Egypt
394,Customer_394,Cairo,Egypt
395,Customer_395,Alexandria,Egypt
396,Customer_396,cairo,Egypt
397,Customer_397,Alexandria,Egypt
398,Customer_398, Cairo ,Egypt
399,Customer_399,cairo,Egypt
400,Customer_400, Cairo ,Egypt
401,Customer_401,Cairo,Egypt
402,Customer_402,cairo,Egypt
403,Customer_403, Cairo ,Egypt
404,Customer_404, Cairo ,Egypt
405,Customer_405,cairo,Egypt
406,Customer_406,Giza,Egypt
407,Customer_407,Alexandria,Egypt
408,Customer_408,alexandria,Egypt
409,Customer_409, Cairo ,Egypt
410,Customer_410,Alexandria,Egypt
411,Customer_411,alexandria,Egypt
412,Customer_412,Alexandria,Egypt
413,Customer_413,Cairo,Egypt
414,Customer_414,alexandria,Egypt
415,Customer_415,Alexandria,Egypt
416,Customer_416, Cairo ,Egypt
417,Customer_417,alexandria,Egypt
418,Customer_418,Cairo,Egypt
419,Customer_419,cairo,Egypt
420,Customer_420, Cairo ,Egypt
421,Customer_421,Cairo,Egypt
422,Customer_422,Cairo,Egypt
423,Customer_423,alexandria,Egypt
424,Customer_424,Alexandria,Egypt
425,Customer_425,cairo,Egypt
426,Customer_426, Cairo ,Egypt
427,Customer_427, Cairo ,Egypt
428,Customer_428,Alexandria,Egypt
429,Customer_429,cairo,Egypt
430,Customer_430,alexandria,Egypt
431,Customer_431, Cairo ,Egypt
432,Customer_432,cairo,Egypt
433,Customer_433,alexandria,Egypt
434,Customer_434,alexandria,Egypt
435,Customer_435, Cairo ,Egypt
436,Customer_436,Alexandria,Egypt
437,Customer_437,Giza,Egypt
438,Customer_438, Cairo ,Egypt
439,Customer_439,Cairo,Egypt
440,Customer_440,Cairo,Egypt
441,Customer_441,alexandria,Egypt
442,Customer_442,Giza,Egypt
443,Customer_443, Cairo ,Egypt
444,Customer_444,Cairo,Egypt
445,Customer_445,Cairo,Egypt
446,Customer_446, Cairo ,Egypt
447,Customer_447,cairo,Egypt
448,Customer_448,alexandria,Egypt
449,Customer_449, Cairo ,Egypt
450,Customer_450,cairo,Egypt
451,Customer_451,alexandria,Egypt
452,Customer_452,Giza,Egypt
453,Customer_453,Alexandria,Egypt
454,Customer_454,alexandria,Egypt
455,Customer_455,Giza,Egypt
456,Customer_456,Alexandria,Egypt
457,Customer_457,Cairo,Egypt
458,Customer_458,Cairo,Egypt
459,Customer_459,Cairo,Egypt
460,Customer_460,alexandria,Egypt
461,Customer_461,cairo,Egypt
462,Customer_462,Alexandria,Egypt
463,Customer_463,Cairo,Egypt
464,Customer_464, Cairo ,Egypt
465,Customer_465,Alexandria,Egypt
466,Customer_466,Alexandria,Egypt
467,Customer_467,cairo,Egypt
468,Customer_468,Giza,Egypt
469,Customer_469,cairo,Egypt
470,Customer_470,Cairo,Egypt
471,Customer_471, Cairo ,Egypt
472,Customer_472, Cairo ,Egypt
473,Customer_473,Cairo,Egypt
474,Customer_474, Cairo ,Egypt
475,Customer_475,cairo,Egypt
476,Customer_476,alexandria,Egypt
477,Customer_477,cairo,Egypt
478,Customer_478,alexandria,Egypt
479,Customer_479,Cairo,Egypt
480,Customer_480, Cairo ,Egypt
481,Customer_481,Alexandria,Egypt
482,Customer_482,Giza,Egypt
483,Customer_483,Alexandria,Egypt
484,Customer_484,alexandria,Egypt
485,Customer_485,cairo,Egypt
486,Customer_486,cairo,Egypt
487,Customer_487,cairo,Egypt
488,Customer_488,cairo,Egypt
489,Customer_489,Giza,Egypt
490,Customer_490,Cairo,Egypt
491,Customer_491,cairo,Egypt
492,Customer_492,alexandria,Egypt
493,Customer_493, Cairo ,Egypt
494,Customer_494,Giza,Egypt
495,Customer_495,alexandria,Egypt
496,Customer_496,alexandria,Egypt
497,Customer_497,cairo,Egypt
498,Customer_498, Cairo ,Egypt
499,Customer_499,cairo,Egypt
500,Customer_500,alexandria,Egypt
501,Customer_501,Cairo,Egypt
502,Customer_502,Giza,Egypt
503,Customer_503,Cairo,Egypt
504,Customer_504,Giza,Egypt
505,Customer_505,cairo,Egypt
506,Customer_506,cairo,Egypt
507,Customer_507,Giza,Egypt
508,Customer_508, Cairo ,Egypt
509,Customer_509, Cairo ,Egypt
510,Customer_510,cairo,Egypt
511,Customer_511,cairo,Egypt
512,Customer_512,Cairo,Egypt
513,Customer_513,alexandria,Egypt
514,Customer_514,cairo,Egypt
515,Customer_515,Giza,Egypt
516,Customer_516, Cairo ,Egypt
517,Customer_517, Cairo ,Egypt
518,Customer_518,Cairo,Egypt
519,Customer_519, Cairo ,Egypt
520,Customer_520, Cairo ,Egypt
521,Customer_521,alexandria,Egypt
522,Customer_522,Alexandria,Egypt
523,Customer_523,Giza,Egypt
524,Customer_524,alexandria,Egypt
525,Customer_525,Alexandria,Egypt
526,Customer_526, Cairo ,Egypt
527,Customer_527,Cairo,Egypt
528,Customer_528,Cairo,Egypt
529,Customer_529, Cairo ,Egypt
530,Customer_530,cairo,Egypt
531,Customer_531,Alexandria,Egypt
532,Customer_532, Cairo ,Egypt
533,Customer_533,Cairo,Egypt
534,Customer_534,Cairo,Egypt
535,Customer_535,Alexandria,Egypt
536,Customer_536,Giza,Egypt
537,Customer_537, Cairo ,Egypt
538,Customer_538,alexandria,Egypt
539,Customer_539, Cairo ,Egypt
540,Customer_540,Giza,Egypt
541,Customer_541,Alexandria,Egypt
542,Customer_542,Alexandria,Egypt
543,Customer_543,Cairo,Egypt
544,Customer_544,Giza,Egypt
545,Customer_545,Alexandria,Egypt
546,Customer_546,cairo,Egypt
547,Customer_547, Cairo ,Egypt
548,Customer_548,Cairo,Egypt
549,Customer_549,alexandria,Egypt
550,Customer_550,Giza,Egypt
551,Customer_551,Cairo,Egypt
552,Customer_552,Alexandria,Egypt
553,Customer_553,Alexandria,Egypt
554,Customer_554,alexandria,Egypt
555,Customer_555,alexandria,Egypt
556,Customer_556,alexandria,Egypt
557,Customer_557,alexandria,Egypt
558,Customer_558,alexandria,Egypt
559,Customer_559,cairo,Egypt
560,Customer_560, Cairo ,Egypt
561,Customer_561,Giza,Egypt
562,Customer_562,Cairo,Egypt
563,Customer_563,alexandria,Egypt
564,Customer_564, Cairo ,Egypt
565,Customer_565,Alexandria,Egypt
566,Customer_566, Cairo ,Egypt
567,Customer_567,alexandria,Egypt
568,Customer_568,Cairo,Egypt
569,Customer_569,alexandria,Egypt
570,Customer_570, Cairo ,Egypt
571,Customer_571,Alexandria,Egypt
572,Customer_572, Cairo ,Egypt
573,Customer_573,alexandria,Egypt
574,Customer_574,Giza,Egypt
575,Customer_575, Cairo ,Egypt
576,Customer_576,Giza,Egypt
577,Customer_577,alexandria,Egypt
578,Customer_578, Cairo ,Egypt
579,Customer_579,Alexandria,Egypt
580,Customer_580,cairo,Egypt
581,Customer_581,cairo,Egypt
582,Customer_582,Giza,Egypt
583,Customer_583,alexandria,Egypt
584,Customer_584,Giza,Egypt
585,Customer_585,alexandria,Egypt
586,Customer_586,alexandria,Egypt
587,Customer_587,cairo,Egypt
588,Customer_588,Alexandria,Egypt
589,Customer_589,Alexandria,Egypt
590,Customer_590, Cairo ,Egypt
591,Customer_591,Giza,Egypt
592,Customer_592,Alexandria,Egypt
593,Customer_593,Cairo,Egypt
594,Customer_594, Cairo ,Egypt
595,Customer_595, Cairo ,Egypt
596,Customer_596,cairo,Egypt
597,Customer_597,Giza,Egypt
598,Customer_598,Alexandria,Egypt
599,Customer_599,Alexandria,Egypt
600,Customer_600,alexandria,Egypt
601,Customer_601, Cairo ,Egypt
602,Customer_602,Giza,Egypt
603,Customer_603,Giza,Egypt
604,Customer_604,Giza,Egypt
605,Customer_605,alexandria,Egypt
606,Customer_606,cairo,Egypt
607,Customer_607,Alexandria,Egypt
608,Customer_608,Giza,Egypt
609,Customer_609,alexandria,Egypt
610,Customer_610,cairo,Egypt
611,Customer_611,alexandria,Egypt
612,Customer_612,Cairo,Egypt
613,Customer_613, Cairo ,Egypt
614,Customer_614,Alexandria,Egypt
615,Customer_615,alexandria,Egypt
616,Customer_616,alexandria,Egypt
617,Customer_617,Alexandria,Egypt
618,Customer_618, Cairo ,Egypt
619,Customer_619,Cairo,Egypt
620,Customer_620,cairo,Egypt
621,Customer_621,alexandria,Egypt
622,Customer_622, Cairo ,Egypt
623,Customer_623,cairo,Egypt
624,Customer_624,cairo,Egypt
625,Customer_625,cairo,Egypt
626,Customer_626,Cairo,Egypt
627,Customer_627,Cairo,Egypt
628,Customer_628,cairo,Egypt
629,Customer_629,Giza,Egypt
630,Customer_630,Alexandria,Egypt
631,Customer_631,Cairo,Egypt
632,Customer_632,Giza,Egypt
633,Customer_633,Giza,Egypt
634,Customer_634,alexandria,Egypt
635,Customer_635,Alexandria,Egypt
636,Customer_636,cairo,Egypt
637,Customer_637,alexandria,Egypt
638,Customer_638,alexandria,Egypt
639,Customer_639,Giza,Egypt
640,Customer_640,Giza,Egypt
641,Customer_641,Giza,Egypt
642,Customer_642,cairo,Egypt
643,Customer_643,cairo,Egypt
644,Customer_644,alexandria,Egypt
645,Customer_645,alexandria,Egypt
646,Customer_646,Cairo,Egypt
647,Customer_647,Cairo,Egypt
648,Customer_648,Giza,Egypt
649,Customer_649,cairo,Egypt
650,Customer_650,cairo,Egypt
651,Customer_651,alexandria,Egypt
652,Customer_652,Alexandria,Egypt
653,Customer_653,Giza,Egypt
654,Customer_654,Cairo,Egypt
655,Customer_655,Alexandria,Egypt
656,Customer_656,cairo,Egypt
657,Customer_657,Cairo,Egypt
658,Customer_658,Giza,Egypt
659,Customer_659,cairo,Egypt
660,Customer_660,Giza,Egypt
661,Customer_661,alexandria,Egypt
662,Customer_662,Alexandria,Egypt
663,Customer_663,Alexandria,Egypt
664,Customer_664,Alexandria,Egypt
665,Customer_665, Cairo ,Egypt
666,Customer_666,Giza,Egypt
667,Customer_667,Alexandria,Egypt
668,Customer_668,alexandria,Egypt
669,Customer_669,Alexandria,Egypt
670,Customer_670,Giza,Egypt
671,Customer_671,Alexandria,Egypt
672,Customer_672,Giza,Egypt
673,Customer_673,cairo,Egypt
674,Customer_674,alexandria,Egypt
675,Customer_675,Giza,Egypt
676,Customer_676,Giza,Egypt
677,Customer_677, Cairo ,Egypt
678,Customer_678,cairo,Egypt
679,Customer_679,alexandria,Egypt
680,Customer_680, Cairo ,Egypt
681,Customer_681,Alexandria,Egypt
682,Customer_682,Giza,Egypt
683,Customer_683,alexandria,Egypt
684,Customer_684,cairo,Egypt
685,Customer_685, Cairo ,Egypt
686,Customer_686,Giza,Egypt
687,Customer_687,Cairo,Egypt
688,Customer_688,alexandria,Egypt
689,Customer_689, Cairo ,Egypt
690,Customer_690,cairo,Egypt
691,Customer_691, Cairo ,Egypt
692,Customer_692, Cairo ,Egypt
693,Customer_693, Cairo ,Egypt
694,Customer_694,Alexandria,Egypt
695,Customer_695,Cairo,Egypt
696,Customer_696,cairo,Egypt
697,Customer_697,cairo,Egypt
698,Customer_698,cairo,Egypt
699,Customer_699,Giza,Egypt
700,Customer_700,alexandria,Egypt
701,Customer_701,cairo,Egypt
702,Customer_702,alexandria,Egypt
703,Customer_703,cairo,Egypt
704,Customer_704,Cairo,Egypt
705,Customer_705,Giza,Egypt
706,Customer_706,Giza,Egypt
707,Customer_707, Cairo ,Egypt
708,Customer_708,Alexandria,Egypt
709,Customer_709,Giza,Egypt
710,Customer_710,Giza,Egypt
711,Customer_711,Cairo,Egypt
712,Customer_712,cairo,Egypt
713,Customer_713,Giza,Egypt
714,Customer_714,Giza,Egypt
715,Customer_715,Alexandria,Egypt
716,Customer_716,alexandria,Egypt
717,Customer_717,Cairo,Egypt
718,Customer_718,Alexandria,Egypt
719,Customer_719,Giza,Egypt
720,Customer_720,Giza,Egypt
721,Customer_721,Cairo,Egypt
722,Customer_722, Cairo ,Egypt
723,Customer_723, Cairo ,Egypt
724,Customer_724,Giza,Egypt
725,Customer_725,Giza,Egypt
726,Customer_726,Alexandria,Egypt
727,Customer_727,alexandria,Egypt
728,Customer_728,alexandria,Egypt
729,Customer_729,Alexandria,Egypt
730,Customer_730,Alexandria,Egypt
731,Customer_731,cairo,Egypt
732,Customer_732,Giza,Egypt
733,Customer_733,cairo,Egypt
734,Customer_734, Cairo ,Egypt
735,Customer_735,Giza,Egypt
736,Customer_736,Giza,Egypt
737,Customer_737,Cairo,Egypt
738,Customer_738,Giza,Egypt
739,Customer_739, Cairo ,Egypt
740,Customer_740,alexandria,Egypt
741,Customer_741,alexandria,Egypt
742,Customer_742,Giza,Egypt
743,Customer_743,alexandria,Egypt
744,Customer_744,cairo,Egypt
745,Customer_745,Giza,Egypt
746,Customer_746,cairo,Egypt
747,Customer_747,Alexandria,Egypt
748,Customer_748,Alexandria,Egypt
749,Customer_749,Cairo,Egypt
750,Customer_750,Giza,Egypt
751,Customer_751,Alexandria,Egypt
752,Customer_752,Alexandria,Egypt
753,Customer_753,alexandria,Egypt
754,Customer_754,Cairo,Egypt
755,Customer_755,Cairo,Egypt
756,Customer_756,alexandria,Egypt
757,Customer_757,Giza,Egypt
758,Customer_758,cairo,Egypt
759,Customer_759,Giza,Egypt
760,Customer_760,cairo,Egypt
761,Customer_761,Cairo,Egypt
762,Customer_762, Cairo ,Egypt
763,Customer_763,Giza,Egypt
764,Customer_764, Cairo ,Egypt
765,Customer_765,cairo,Egypt
766,Customer_766,Giza,Egypt
767,Customer_767, Cairo ,Egypt
768,Customer_768, Cairo ,Egypt
769,Customer_769,Giza,Egypt
770,Customer_770, Cairo ,Egypt
771,Customer_771,Giza,Egypt
772,Customer_772, Cairo ,Egypt
773,Customer_773,Cairo,Egypt
774,Customer_774,Giza,Egypt
775,Customer_775,Cairo,Egypt
776,Customer_776,alexandria,Egypt
777,Customer_777,Alexandria,Egypt
